GameID,GameDate,Time,AwayTeam,AwayAbbrev,AwayPoints,HomeTeam,HomeAbbrev,HomePoints,Overtime,Attendance,LOG,Arena,SeasonID,Notes
20101226_SASVWAS,12/26/2010,19:00,Washington Wizards,WAS,80,San Antonio Spurs,SAS,94,,18581,1:57,AT&T Center,2010-11,
20101226_DENVPHI,12/26/2010,20:00,Philadelphia 76ers,PHI,95,Denver Nuggets,DEN,89,,19155,2:22,Pepsi Center,2010-11,
20101227_CHAVDET,12/27/2010,19:00,Detroit Pistons,DET,100,Charlotte Bobcats,CHA,105,,14418,2:06,Time Warner Cable Arena,2010-11,
20101227_NJNVORL,12/27/2010,19:00,Orlando Magic,ORL,104,New Jersey Nets,NJN,88,,11514,2:13,Prudential Center,2010-11,
20101227_MEMVTOR,12/27/2010,20:00,Toronto Raptors,TOR,85,Memphis Grizzlies,MEM,96,,14971,2:15,FedEx Forum,2010-11,
20101227_MILVATL,12/27/2010,20:00,Atlanta Hawks,ATL,95,Milwaukee Bucks,MIL,80,,16751,2:07,Bradley Center,2010-11,
20101227_MINVNOH,12/27/2010,20:00,New Orleans Hornets,NOH,98,Minnesota Timberwolves,MIN,113,,11679,2:16,Target Center,2010-11,
20101227_OKCVDAL,12/27/2010,20:00,Dallas Mavericks,DAL,103,Oklahoma City Thunder,OKC,93,,18203,2:07,Chesapeake Energy Arena,2010-11,
20101227_HOUVWAS,12/27/2010,20:30,Washington Wizards,WAS,93,Houston Rockets,HOU,100,,18143,2:14,Toyota Center,2010-11,
20101227_UTHVPOR,12/27/2010,21:00,Portland Trail Blazers,POR,96,Utah Jazz,UTH,91,,19911,2:17,EnergySolutions Arena,2010-11,
20101227_SACVLAC,12/27/2010,22:00,Los Angeles Clippers,LAC,100,Sacramento Kings,SAC,99,,14590,2:19,Power Balance Pavilion,2010-11,
20101227_GSWVPHI,12/27/2010,22:30,Philadelphia 76ers,PHI,95,Golden State Warriors,GSW,110,,19208,2:10,Oracle Arena,2010-11,
20101228_CLEVORL,12/28/2010,19:00,Orlando Magic,ORL,110,Cleveland Cavaliers,CLE,95,,20562,2:14,Quicken Loans Arena,2010-11,
20101228_INDVBOS,12/28/2010,19:00,Boston Celtics,BOS,95,Indiana Pacers,IND,83,,18165,2:15,Conseco Fieldhouse,2010-11,
20101228_MIAVNYK,12/28/2010,19:30,New York Knicks,NYK,98,Miami Heat,MIA,106,,20288,2:22,AmericanAirlines Arena,2010-11,
20101228_CHIVMIL,12/28/2010,20:00,Milwaukee Bucks,MIL,77,Chicago Bulls,CHI,90,,22091,2:10,United Center,2010-11,
20101228_DALVTOR,12/28/2010,20:30,Toronto Raptors,TOR,84,Dallas Mavericks,DAL,76,,20027,2:10,American Airlines Center,2010-11,
20101228_SASVLAL,12/28/2010,20:30,Los Angeles Lakers,LAL,82,San Antonio Spurs,SAS,97,,18581,2:08,AT&T Center,2010-11,
20101228_DENVPOR,12/28/2010,21:00,Portland Trail Blazers,POR,77,Denver Nuggets,DEN,95,,17388,2:07,Pepsi Center,2010-11,
20101229_ATLVGSW,12/29/2010,19:00,Golden State Warriors,GSW,93,Atlanta Hawks,ATL,103,,15925,2:01,Philips Arena,2010-11,
20101229_CHAVCLE,12/29/2010,19:00,Cleveland Cavaliers,CLE,92,Charlotte Bobcats,CHA,101,,15287,2:18,Time Warner Cable Arena,2010-11,
20101229_WASVIND,12/29/2010,19:00,Indiana Pacers,IND,90,Washington Wizards,WAS,104,,16108,2:08,Verizon Center,2010-11,
20101229_DETVBOS,12/29/2010,19:30,Boston Celtics,BOS,92,Detroit Pistons,DET,104,,22076,2:17,The Palace of Auburn Hills,2010-11,
20101229_MINVDEN,12/29/2010,20:00,Denver Nuggets,DEN,119,Minnesota Timberwolves,MIN,113,,17093,2:24,Target Center,2010-11,
20101229_NOHVLAL,12/29/2010,20:00,Los Angeles Lakers,LAL,103,New Orleans Hornets,NOH,88,,18018,2:14,New Orleans Arena,2010-11,
20101229_OKCVNJN,12/29/2010,20:00,New Jersey Nets,NJN,93,Oklahoma City Thunder,OKC,114,,18203,2:15,Chesapeake Energy Arena,2010-11,
20101229_HOUVMIA,12/29/2010,20:30,Miami Heat,MIA,125,Houston Rockets,HOU,119,,18409,2:26,Toyota Center,2010-11,
20101229_PHOVPHI,12/29/2010,21:00,Philadelphia 76ers,PHI,123,Phoenix Suns,PHO,110,,18422,2:17,US Airways Center,2010-11,
20101229_SACVMEM,12/29/2010,22:00,Memphis Grizzlies,MEM,98,Sacramento Kings,SAC,100,,12636,2:29,Power Balance Pavilion,2010-11,
20101229_LACVUTH,12/29/2010,22:30,Utah Jazz,UTH,103,Los Angeles Clippers,LAC,95,,19060,2:14,STAPLES Center,2010-11,
20101230_ORLVNYK,12/30/2010,19:00,New York Knicks,NYK,103,Orlando Magic,ORL,112,,19090,2:32,Amway Center,2010-11,
20101230_DALVSAS,12/30/2010,21:30,San Antonio Spurs,SAS,99,Dallas Mavericks,DAL,93,,20604,2:24,American Airlines Center,2010-11,
20101230_PORVUTH,12/30/2010,22:00,Utah Jazz,UTH,89,Portland Trail Blazers,POR,100,,20652,2:21,Rose Garden Arena,2010-11,
20101231_BOSVNOH,12/31/2010,15:00,New Orleans Hornets,NOH,83,Boston Celtics,BOS,81,,18624,2:18,TD Garden,2010-11,
20101231_CHAVGSW,12/31/2010,15:00,Golden State Warriors,GSW,96,Charlotte Bobcats,CHA,95,,16249,2:08,Time Warner Cable Arena,2010-11,
20101231_CHIVNJN,12/31/2010,15:00,New Jersey Nets,NJN,81,Chicago Bulls,CHI,90,,21792,2:18,United Center,2010-11,
20101231_INDVWAS,12/31/2010,15:00,Washington Wizards,WAS,86,Indiana Pacers,IND,95,,13043,2:05,Conseco Fieldhouse,2010-11,
20101231_HOUVTOR,12/31/2010,19:00,Toronto Raptors,TOR,105,Houston Rockets,HOU,114,,18121,2:13,Toyota Center,2010-11,
20101231_OKCVATL,12/31/2010,20:00,Atlanta Hawks,ATL,94,Oklahoma City Thunder,OKC,103,,18203,2:10,Chesapeake Energy Arena,2010-11,
20101231_PHOVDET,12/31/2010,21:00,Detroit Pistons,DET,75,Phoenix Suns,PHO,92,,17637,2:08,US Airways Center,2010-11,
20101231_LALVPHI,12/31/2010,22:30,Philadelphia 76ers,PHI,98,Los Angeles Lakers,LAL,102,,18997,2:15,STAPLES Center,2010-11,
20110101_CHIVCLE,1/1/2011,19:00,Cleveland Cavaliers,CLE,91,Chicago Bulls,CHI,100,,21416,2:15,United Center,2010-11,
20110101_WASVNOH,1/1/2011,19:00,New Orleans Hornets,NOH,92,Washington Wizards,WAS,81,,16026,2:04,Verizon Center,2010-11,
20110101_MIAVGSW,1/1/2011,19:30,Golden State Warriors,GSW,107,Miami Heat,MIA,114,,20254,2:26,AmericanAirlines Arena,2010-11,
20110101_MINVNJN,1/1/2011,20:00,New Jersey Nets,NJN,88,Minnesota Timberwolves,MIN,103,,12665,2:20,Target Center,2010-11,
20110101_SASVOKC,1/1/2011,20:30,Oklahoma City Thunder,OKC,74,San Antonio Spurs,SAS,101,,18581,2:03,AT&T Center,2010-11,
20110101_DENVSAC,1/1/2011,21:00,Sacramento Kings,SAC,86,Denver Nuggets,DEN,104,,17466,2:07,Pepsi Center,2010-11,
20110101_MILVDAL,1/1/2011,21:00,Dallas Mavericks,DAL,87,Milwaukee Bucks,MIL,99,,13194,2:13,Bradley Center,2010-11,
20110101_UTHVMEM,1/1/2011,21:00,Memphis Grizzlies,MEM,92,Utah Jazz,UTH,98,,19732,2:24,EnergySolutions Arena,2010-11,
20110102_NYKVIND,1/2/2011,13:00,Indiana Pacers,IND,92,New York Knicks,NYK,98,,19763,2:24,Madison Square Garden (IV),2010-11,
20110102_LACVATL,1/2/2011,15:30,Atlanta Hawks,ATL,107,Los Angeles Clippers,LAC,98,,16750,2:23,STAPLES Center,2010-11,
20110102_TORVBOS,1/2/2011,18:00,Boston Celtics,BOS,93,Toronto Raptors,TOR,79,,19986,2:12,Air Canada Centre,2010-11,
20110102_CLEVDAL,1/2/2011,19:00,Dallas Mavericks,DAL,104,Cleveland Cavaliers,CLE,95,,20562,2:10,Quicken Loans Arena,2010-11,
20110102_PORVHOU,1/2/2011,21:00,Houston Rockets,HOU,85,Portland Trail Blazers,POR,100,,20416,2:11,Rose Garden Arena,2010-11,
20110102_SACVPHO,1/2/2011,21:00,Phoenix Suns,PHO,89,Sacramento Kings,SAC,94,,12500,2:15,Power Balance Pavilion,2010-11,
20110102_LALVMEM,1/2/2011,21:30,Memphis Grizzlies,MEM,104,Los Angeles Lakers,LAL,85,,18997,2:11,STAPLES Center,2010-11,
20110103_CHAVMIA,1/3/2011,19:00,Miami Heat,MIA,96,Charlotte Bobcats,CHA,82,,19233,2:06,Time Warner Cable Arena,2010-11,
20110103_ORLVGSW,1/3/2011,19:00,Golden State Warriors,GSW,90,Orlando Magic,ORL,110,,18846,2:13,Amway Center,2010-11,
20110103_BOSVMIN,1/3/2011,19:30,Minnesota Timberwolves,MIN,93,Boston Celtics,BOS,96,,18624,2:22,TD Garden,2010-11,
20110103_NOHVPHI,1/3/2011,20:00,Philadelphia 76ers,PHI,77,New Orleans Hornets,NOH,84,,13433,2:16,New Orleans Arena,2010-11,
20110103_DENVHOU,1/3/2011,21:00,Houston Rockets,HOU,106,Denver Nuggets,DEN,113,,17136,2:18,Pepsi Center,2010-11,
20110103_UTHVDET,1/3/2011,21:00,Detroit Pistons,DET,97,Utah Jazz,UTH,102,,19911,2:13,EnergySolutions Arena,2010-11,
20110104_MIAVMIL,1/4/2011,19:30,Milwaukee Bucks,MIL,89,Miami Heat,MIA,101,,20215,2:20,AmericanAirlines Arena,2010-11,
20110104_NYKVSAS,1/4/2011,19:30,San Antonio Spurs,SAS,115,New York Knicks,NYK,128,,19763,2:12,Madison Square Garden (IV),2010-11,
20110104_CHIVTOR,1/4/2011,20:00,Toronto Raptors,TOR,91,Chicago Bulls,CHI,111,,21290,2:16,United Center,2010-11,
20110104_MEMVOKC,1/4/2011,20:00,Oklahoma City Thunder,OKC,105,Memphis Grizzlies,MEM,110,,12765,2:16,FedEx Forum,2010-11,
20110104_DALVPOR,1/4/2011,20:30,Portland Trail Blazers,POR,81,Dallas Mavericks,DAL,84,,19514,2:09,American Airlines Center,2010-11,
20110104_SACVATL,1/4/2011,22:00,Atlanta Hawks,ATL,108,Sacramento Kings,SAC,102,,11472,2:11,Power Balance Pavilion,2010-11,
20110104_LALVDET,1/4/2011,22:30,Detroit Pistons,DET,83,Los Angeles Lakers,LAL,108,,18997,2:10,STAPLES Center,2010-11,
20110105_CLEVTOR,1/5/2011,19:00,Toronto Raptors,TOR,120,Cleveland Cavaliers,CLE,105,,20562,2:14,Quicken Loans Arena,2010-11,
20110105_NJNVCHI,1/5/2011,19:00,Chicago Bulls,CHI,94,New Jersey Nets,NJN,96,,15025,2:26,Prudential Center,2010-11,
20110105_ORLVMIL,1/5/2011,19:00,Milwaukee Bucks,MIL,87,Orlando Magic,ORL,97,,18846,2:22,Amway Center,2010-11,
20110105_PHIVWAS,1/5/2011,19:00,Washington Wizards,WAS,97,Philadelphia 76ers,PHI,109,,12434,2:17,Wells Fargo Center,2010-11,
20110105_BOSVSAS,1/5/2011,19:30,San Antonio Spurs,SAS,103,Boston Celtics,BOS,105,,18624,2:16,TD Garden,2010-11,
20110105_MINVCHA,1/5/2011,20:00,Charlotte Bobcats,CHA,108,Minnesota Timberwolves,MIN,105,OT,14881,2:42,Target Center,2010-11,
20110105_NOHVGSW,1/5/2011,20:00,Golden State Warriors,GSW,110,New Orleans Hornets,NOH,103,,13532,2:26,New Orleans Arena,2010-11,
20110105_HOUVPOR,1/5/2011,20:30,Portland Trail Blazers,POR,103,Houston Rockets,HOU,100,,14125,2:15,Toyota Center,2010-11,
20110105_UTHVATL,1/5/2011,21:00,Atlanta Hawks,ATL,110,Utah Jazz,UTH,87,,19911,2:08,EnergySolutions Arena,2010-11,
20110105_LACVDEN,1/5/2011,22:30,Denver Nuggets,DEN,93,Los Angeles Clippers,LAC,106,,17540,2:19,STAPLES Center,2010-11,
20110105_PHOVLAL,1/5/2011,22:30,Los Angeles Lakers,LAL,99,Phoenix Suns,PHO,95,,18105,2:25,US Airways Center,2010-11,
20110106_DALVOKC,1/6/2011,20:00,Oklahoma City Thunder,OKC,99,Dallas Mavericks,DAL,95,,20282,2:17,American Airlines Center,2010-11,
20110106_SACVDEN,1/6/2011,22:30,Denver Nuggets,DEN,102,Sacramento Kings,SAC,122,,13184,2:32,Power Balance Pavilion,2010-11,
20110107_INDVSAS,1/7/2011,19:00,San Antonio Spurs,SAS,90,Indiana Pacers,IND,87,,14157,2:24,Conseco Fieldhouse,2010-11,
20110107_PHIVCHI,1/7/2011,19:00,Chicago Bulls,CHI,99,Philadelphia 76ers,PHI,105,,15303,2:20,Wells Fargo Center,2010-11,
20110107_WASVNJN,1/7/2011,19:00,New Jersey Nets,NJN,77,Washington Wizards,WAS,97,,16017,2:12,Verizon Center,2010-11,
20110107_BOSVTOR,1/7/2011,19:30,Toronto Raptors,TOR,102,Boston Celtics,BOS,122,,18624,2:09,TD Garden,2010-11,
20110107_MEMVUTH,1/7/2011,20:00,Utah Jazz,UTH,99,Memphis Grizzlies,MEM,110,,14781,2:19,FedEx Forum,2010-11,
20110107_MINVPOR,1/7/2011,20:00,Portland Trail Blazers,POR,108,Minnesota Timberwolves,MIN,98,,12213,2:17,Target Center,2010-11,
20110107_ORLVHOU,1/7/2011,20:00,Houston Rockets,HOU,95,Orlando Magic,ORL,110,,19107,2:17,Amway Center,2010-11,
20110107_MILVMIA,1/7/2011,20:30,Miami Heat,MIA,101,Milwaukee Bucks,MIL,95,OT,18717,2:42,Bradley Center,2010-11,
20110107_GSWVCLE,1/7/2011,22:30,Cleveland Cavaliers,CLE,98,Golden State Warriors,GSW,116,,18858,2:13,Oracle Arena,2010-11,
20110107_LALVNOH,1/7/2011,22:30,New Orleans Hornets,NOH,97,Los Angeles Lakers,LAL,101,,18997,2:18,STAPLES Center,2010-11,
20110107_PHOVNYK,1/7/2011,22:30,New York Knicks,NYK,121,Phoenix Suns,PHO,96,,17621,2:25,US Airways Center,2010-11,
20110108_ATLVIND,1/8/2011,19:00,Indiana Pacers,IND,93,Atlanta Hawks,ATL,108,,13547,2:14,Philips Arena,2010-11,
20110108_CHAVWAS,1/8/2011,19:00,Washington Wizards,WAS,89,Charlotte Bobcats,CHA,104,,16038,2:08,Time Warner Cable Arena,2010-11,
20110108_NJNVMIL,1/8/2011,19:00,Milwaukee Bucks,MIL,115,New Jersey Nets,NJN,92,,12898,2:12,Prudential Center,2010-11,
20110108_DETVPHI,1/8/2011,19:30,Philadelphia 76ers,PHI,109,Detroit Pistons,DET,112,OT,20038,2:46,The Palace of Auburn Hills,2010-11,
20110108_CHIVBOS,1/8/2011,20:00,Boston Celtics,BOS,79,Chicago Bulls,CHI,90,,22663,2:18,United Center,2010-11,
20110108_OKCVMEM,1/8/2011,20:00,Memphis Grizzlies,MEM,100,Oklahoma City Thunder,OKC,109,,18203,2:30,Chesapeake Energy Arena,2010-11,
20110108_DALVORL,1/8/2011,20:30,Orlando Magic,ORL,117,Dallas Mavericks,DAL,107,,20178,2:09,American Airlines Center,2010-11,
20110108_HOUVUTH,1/8/2011,20:30,Utah Jazz,UTH,103,Houston Rockets,HOU,99,OT,16113,2:31,Toyota Center,2010-11,
20110109_TORVSAC,1/9/2011,13:00,Sacramento Kings,SAC,112,Toronto Raptors,TOR,118,,17206,2:30,Air Canada Centre,2010-11,
20110109_LACVGSW,1/9/2011,15:30,Golden State Warriors,GSW,91,Los Angeles Clippers,LAC,105,,17696,2:30,STAPLES Center,2010-11,
20110109_SASVMIN,1/9/2011,19:00,Minnesota Timberwolves,MIN,91,San Antonio Spurs,SAS,94,,18581,2:09,AT&T Center,2010-11,
20110109_PHOVCLE,1/9/2011,20:00,Cleveland Cavaliers,CLE,100,Phoenix Suns,PHO,108,,17031,2:13,US Airways Center,2010-11,
20110109_DENVNOH,1/9/2011,21:00,New Orleans Hornets,NOH,96,Denver Nuggets,DEN,87,,16283,2:15,Pepsi Center,2010-11,
20110109_PORVMIA,1/9/2011,21:00,Miami Heat,MIA,107,Portland Trail Blazers,POR,100,OT,20636,2:32,Rose Garden Arena,2010-11,
20110109_LALVNYK,1/9/2011,21:30,New York Knicks,NYK,87,Los Angeles Lakers,LAL,109,,18997,2:19,STAPLES Center,2010-11,
20110110_CHAVMEM,1/10/2011,19:00,Memphis Grizzlies,MEM,82,Charlotte Bobcats,CHA,96,,10188,2:10,Time Warner Cable Arena,2010-11,
20110110_BOSVHOU,1/10/2011,19:30,Houston Rockets,HOU,108,Boston Celtics,BOS,102,,18624,2:20,TD Garden,2010-11,
20110110_CHIVDET,1/10/2011,20:00,Detroit Pistons,DET,82,Chicago Bulls,CHI,95,,21407,2:10,United Center,2010-11,
20110111_PHIVIND,1/11/2011,19:00,Indiana Pacers,IND,111,Philadelphia 76ers,PHI,103,,10890,2:09,Wells Fargo Center,2010-11,
20110111_WASVSAC,1/11/2011,19:00,Sacramento Kings,SAC,133,Washington Wizards,WAS,136,OT,16226,2:52,Verizon Center,2010-11,
20110111_MINVSAS,1/11/2011,20:00,San Antonio Spurs,SAS,107,Minnesota Timberwolves,MIN,96,,11209,2:10,Target Center,2010-11,
20110111_DENVPHO,1/11/2011,21:00,Phoenix Suns,PHO,98,Denver Nuggets,DEN,132,,14874,2:31,Pepsi Center,2010-11,
20110111_PORVNYK,1/11/2011,22:00,New York Knicks,NYK,100,Portland Trail Blazers,POR,86,,20604,2:09,Rose Garden Arena,2010-11,
20110111_LALVCLE,1/11/2011,22:30,Cleveland Cavaliers,CLE,57,Los Angeles Lakers,LAL,112,,18997,1:59,STAPLES Center,2010-11,
20110112_CHAVCHI,1/12/2011,19:00,Chicago Bulls,CHI,91,Charlotte Bobcats,CHA,96,,12468,2:24,Time Warner Cable Arena,2010-11,
20110112_INDVDAL,1/12/2011,19:00,Dallas Mavericks,DAL,89,Indiana Pacers,IND,102,,11204,2:06,Conseco Fieldhouse,2010-11,
20110112_TORVATL,1/12/2011,19:00,Atlanta Hawks,ATL,104,Toronto Raptors,TOR,101,,14186,2:19,Air Canada Centre,2010-11,
20110112_BOSVSAC,1/12/2011,19:30,Sacramento Kings,SAC,95,Boston Celtics,BOS,119,,18624,2:21,TD Garden,2010-11,
20110112_DETVMEM,1/12/2011,19:30,Memphis Grizzlies,MEM,107,Detroit Pistons,DET,99,,13068,2:33,The Palace of Auburn Hills,2010-11,
20110112_MILVSAS,1/12/2011,20:00,San Antonio Spurs,SAS,91,Milwaukee Bucks,MIL,84,,14061,2:04,Bradley Center,2010-11,
20110112_NOHVORL,1/12/2011,20:00,Orlando Magic,ORL,89,New Orleans Hornets,NOH,92,OT,13688,2:34,New Orleans Arena,2010-11,
20110112_HOUVOKC,1/12/2011,20:30,Oklahoma City Thunder,OKC,118,Houston Rockets,HOU,112,,16158,2:16,Toyota Center,2010-11,
20110112_PHOVNJN,1/12/2011,21:00,New Jersey Nets,NJN,109,Phoenix Suns,PHO,118,OT,16334,2:50,US Airways Center,2010-11,
20110112_UTHVNYK,1/12/2011,21:00,New York Knicks,NYK,125,Utah Jazz,UTH,131,,19911,2:28,EnergySolutions Arena,2010-11,
20110112_GSWVLAL,1/12/2011,22:30,Los Angeles Lakers,LAL,115,Golden State Warriors,GSW,110,,19596,2:17,Oracle Arena,2010-11,
20110112_LACVMIA,1/12/2011,22:30,Miami Heat,MIA,105,Los Angeles Clippers,LAC,111,,19803,2:31,STAPLES Center,2010-11,
20110113_MINVWAS,1/13/2011,20:00,Washington Wizards,WAS,97,Minnesota Timberwolves,MIN,109,,11437,2:07,Target Center,2010-11,
20110113_OKCVORL,1/13/2011,20:00,Orlando Magic,ORL,124,Oklahoma City Thunder,OKC,125,,18203,2:40,Chesapeake Energy Arena,2010-11,
20110113_DENVMIA,1/13/2011,22:30,Miami Heat,MIA,102,Denver Nuggets,DEN,130,,19155,2:13,Pepsi Center,2010-11,
20110114_INDVCHI,1/14/2011,19:00,Chicago Bulls,CHI,99,Indiana Pacers,IND,86,,18165,2:04,Conseco Fieldhouse,2010-11,
20110114_PHIVMIL,1/14/2011,19:00,Milwaukee Bucks,MIL,94,Philadelphia 76ers,PHI,95,,12650,2:14,Wells Fargo Center,2010-11,
20110114_TORVDET,1/14/2011,19:00,Detroit Pistons,DET,101,Toronto Raptors,TOR,95,,16924,2:23,Air Canada Centre,2010-11,
20110114_BOSVCHA,1/14/2011,19:30,Charlotte Bobcats,CHA,94,Boston Celtics,BOS,99,,18624,2:17,TD Garden,2010-11,
20110114_NYKVSAC,1/14/2011,19:30,Sacramento Kings,SAC,93,New York Knicks,NYK,83,,19763,2:11,Madison Square Garden (IV),2010-11,
20110114_SASVDAL,1/14/2011,20:00,Dallas Mavericks,DAL,89,San Antonio Spurs,SAS,101,,18581,2:19,AT&T Center,2010-11,
20110114_HOUVNOH,1/14/2011,20:30,New Orleans Hornets,NOH,110,Houston Rockets,HOU,105,OT,13616,2:34,Toyota Center,2010-11,
20110114_UTHVCLE,1/14/2011,21:00,Cleveland Cavaliers,CLE,99,Utah Jazz,UTH,121,,19911,2:02,EnergySolutions Arena,2010-11,
20110114_GSWVLAC,1/14/2011,22:30,Los Angeles Clippers,LAC,112,Golden State Warriors,GSW,122,,19273,2:19,Oracle Arena,2010-11,
20110114_LALVNJN,1/14/2011,22:30,New Jersey Nets,NJN,88,Los Angeles Lakers,LAL,100,,18997,2:20,STAPLES Center,2010-11,
20110114_PHOVPOR,1/14/2011,22:30,Portland Trail Blazers,POR,111,Phoenix Suns,PHO,115,,17412,2:37,US Airways Center,2010-11,
20110115_ATLVHOU,1/15/2011,19:00,Houston Rockets,HOU,112,Atlanta Hawks,ATL,106,,13420,2:00,Philips Arena,2010-11,
20110115_CHAVNOH,1/15/2011,19:00,New Orleans Hornets,NOH,88,Charlotte Bobcats,CHA,81,,17486,2:09,Time Warner Cable Arena,2010-11,
20110115_WASVTOR,1/15/2011,19:00,Toronto Raptors,TOR,95,Washington Wizards,WAS,98,,14652,2:09,Verizon Center,2010-11,
20110115_DETVSAC,1/15/2011,19:30,Sacramento Kings,SAC,106,Detroit Pistons,DET,110,,18784,2:20,The Palace of Auburn Hills,2010-11,
20110115_CHIVMIA,1/15/2011,20:00,Miami Heat,MIA,96,Chicago Bulls,CHI,99,,23017,2:25,United Center,2010-11,
20110115_MEMVDAL,1/15/2011,20:00,Dallas Mavericks,DAL,70,Memphis Grizzlies,MEM,89,,15812,2:08,FedEx Forum,2010-11,
20110115_MINVORL,1/15/2011,20:00,Orlando Magic,ORL,108,Minnesota Timberwolves,MIN,99,,17391,2:20,Target Center,2010-11,
20110115_DENVCLE,1/15/2011,21:00,Cleveland Cavaliers,CLE,99,Denver Nuggets,DEN,127,,17668,2:08,Pepsi Center,2010-11,
20110115_PORVNJN,1/15/2011,22:00,New Jersey Nets,NJN,89,Portland Trail Blazers,POR,96,,20441,2:17,Rose Garden Arena,2010-11,
20110116_LACVLAL,1/16/2011,15:30,Los Angeles Lakers,LAL,92,Los Angeles Clippers,LAC,99,,19905,2:28,STAPLES Center,2010-11,
20110116_SASVDEN,1/16/2011,21:00,Denver Nuggets,DEN,97,San Antonio Spurs,SAS,110,,18581,2:24,AT&T Center,2010-11,
20110117_MEMVCHI,1/17/2011,13:00,Chicago Bulls,CHI,96,Memphis Grizzlies,MEM,84,,18119,2:25,FedEx Forum,2010-11,
20110117_NYKVPHO,1/17/2011,13:00,Phoenix Suns,PHO,129,New York Knicks,NYK,121,,19763,2:21,Madison Square Garden (IV),2010-11,
20110117_WASVUTH,1/17/2011,13:00,Utah Jazz,UTH,101,Washington Wizards,WAS,108,,14925,2:12,Verizon Center,2010-11,
20110117_PHIVCHA,1/17/2011,14:00,Charlotte Bobcats,CHA,92,Philadelphia 76ers,PHI,96,OT,13508,2:33,Wells Fargo Center,2010-11,
20110117_HOUVMIL,1/17/2011,15:00,Milwaukee Bucks,MIL,84,Houston Rockets,HOU,93,,16186,2:05,Toyota Center,2010-11,
20110117_NOHVTOR,1/17/2011,15:00,Toronto Raptors,TOR,81,New Orleans Hornets,NOH,85,,15155,2:22,New Orleans Arena,2010-11,
20110117_DETVDAL,1/17/2011,15:30,Dallas Mavericks,DAL,89,Detroit Pistons,DET,103,,12660,2:14,The Palace of Auburn Hills,2010-11,
20110117_LACVIND,1/17/2011,15:30,Indiana Pacers,IND,107,Los Angeles Clippers,LAC,114,,15863,2:24,STAPLES Center,2010-11,
20110117_ATLVSAC,1/17/2011,16:00,Sacramento Kings,SAC,98,Atlanta Hawks,ATL,100,,14820,2:19,Philips Arena,2010-11,
20110117_GSWVNJN,1/17/2011,16:00,New Jersey Nets,NJN,100,Golden State Warriors,GSW,109,,18563,2:21,Oracle Arena,2010-11,
20110117_BOSVORL,1/17/2011,20:00,Orlando Magic,ORL,106,Boston Celtics,BOS,109,,18624,2:35,TD Garden,2010-11,
20110117_PORVMIN,1/17/2011,22:00,Minnesota Timberwolves,MIN,102,Portland Trail Blazers,POR,113,,20239,2:26,Rose Garden Arena,2010-11,
20110117_LALVOKC,1/17/2011,22:30,Oklahoma City Thunder,OKC,94,Los Angeles Lakers,LAL,101,,18997,2:25,STAPLES Center,2010-11,
20110118_MIAVATL,1/18/2011,19:30,Atlanta Hawks,ATL,93,Miami Heat,MIA,89,OT,19600,2:36,AmericanAirlines Arena,2010-11,
20110118_CHIVCHA,1/18/2011,20:00,Charlotte Bobcats,CHA,83,Chicago Bulls,CHI,82,,21263,2:14,United Center,2010-11,
20110119_CLEVPHO,1/19/2011,19:00,Phoenix Suns,PHO,106,Cleveland Cavaliers,CLE,98,,20562,2:11,Quicken Loans Arena,2010-11,
20110119_NJNVUTH,1/19/2011,19:00,Utah Jazz,UTH,95,New Jersey Nets,NJN,103,,13251,2:23,Prudential Center,2010-11,
20110119_ORLVPHI,1/19/2011,19:00,Philadelphia 76ers,PHI,98,Orlando Magic,ORL,99,OT,18846,2:44,Amway Center,2010-11,
20110119_BOSVDET,1/19/2011,19:30,Detroit Pistons,DET,82,Boston Celtics,BOS,86,,18624,2:21,TD Garden,2010-11,
20110119_MILVWAS,1/19/2011,20:00,Washington Wizards,WAS,87,Milwaukee Bucks,MIL,100,,14007,2:09,Bradley Center,2010-11,
20110119_NOHVMEM,1/19/2011,20:00,Memphis Grizzlies,MEM,102,New Orleans Hornets,NOH,103,OT,15951,2:30,New Orleans Arena,2010-11,
20110119_HOUVNYK,1/19/2011,20:30,New York Knicks,NYK,89,Houston Rockets,HOU,104,,15903,1:58,Toyota Center,2010-11,
20110119_SASVTOR,1/19/2011,20:30,Toronto Raptors,TOR,95,San Antonio Spurs,SAS,104,,18581,2:14,AT&T Center,2010-11,
20110119_DALVLAL,1/19/2011,21:00,Los Angeles Lakers,LAL,100,Dallas Mavericks,DAL,109,,20365,2:10,American Airlines Center,2010-11,
20110119_DENVOKC,1/19/2011,21:00,Oklahoma City Thunder,OKC,107,Denver Nuggets,DEN,112,,16872,2:14,Pepsi Center,2010-11,
20110119_SACVPOR,1/19/2011,22:00,Portland Trail Blazers,POR,94,Sacramento Kings,SAC,90,OT,12722,2:32,Power Balance Pavilion,2010-11,
20110119_GSWVIND,1/19/2011,22:30,Indiana Pacers,IND,108,Golden State Warriors,GSW,110,,18185,2:16,Oracle Arena,2010-11,
20110119_LACVMIN,1/19/2011,22:30,Minnesota Timberwolves,MIN,111,Los Angeles Clippers,LAC,126,,17793,2:27,STAPLES Center,2010-11,
20110120_CHAVPHI,1/20/2011,19:00,Philadelphia 76ers,PHI,97,Charlotte Bobcats,CHA,100,,14326,2:12,Time Warner Cable Arena,2010-11,
